video,frame,predicted,actual,state,conditions
video (51),195,False,False,low_confidence,"Low confidence"
video (51),197,False,False,low_confidence,"Low confidence"
video (51),198,False,False,low_confidence,"Low confidence"
video (51),206,False,False,low_confidence,"Low confidence"
video (51),207,False,False,low_confidence,"Low confidence"
video (51),208,False,False,low_confidence,"Low confidence"
video (51),209,False,False,normal,""
video (51),210,False,False,normal,""
video (51),211,False,False,normal,""
video (51),212,False,False,normal,""
video (51),213,False,False,normal,""
video (51),214,False,False,normal,""
video (51),215,False,False,normal,""
video (51),216,False,False,normal,""
video (51),217,False,False,normal,""
video (51),218,False,False,normal,""
video (51),219,False,False,normal,""
video (51),220,False,False,normal,""
video (51),221,False,False,normal,""
video (51),222,False,False,normal,""
video (51),223,False,False,normal,""
video (51),224,False,False,normal,""
video (51),225,False,False,normal,""
video (51),226,False,False,normal,""
video (51),227,False,False,normal,""
video (51),228,False,False,normal,""
video (51),229,False,False,normal,""
video (51),230,False,False,normal,""
video (51),231,False,False,normal,""
video (51),232,False,False,normal,""
video (51),233,False,False,normal,""
video (51),234,False,False,normal,""
video (51),235,False,False,normal,""
video (51),236,False,False,normal,""
video (51),237,False,False,normal,""
video (51),238,False,False,normal,""
video (51),239,False,False,normal,""
video (51),240,False,False,normal,""
video (51),241,False,False,normal,""
video (51),242,False,False,normal,""
video (51),243,False,False,normal,""
video (51),244,False,False,normal,""
video (51),245,False,False,normal,""
video (51),246,False,False,normal,""
video (51),247,False,False,normal,""
video (51),248,False,False,normal,""
video (51),249,False,False,normal,""
video (51),250,False,False,normal,""
video (51),251,False,False,normal,""
video (51),252,False,False,normal,""
video (51),253,False,False,normal,""
video (51),254,False,False,normal,""
video (51),255,False,False,normal,""
video (51),256,False,False,normal,""
video (51),257,False,False,normal,""
video (51),258,False,False,normal,""
video (51),259,False,False,normal,""
video (51),260,False,False,normal,""
video (51),261,False,False,normal,""
video (51),262,False,False,normal,""
video (51),263,False,False,normal,""
video (51),264,False,False,normal,""
