video,frame,predicted,actual,state,conditions
video (39),83,False,False,low_confidence,"Keypoint low confidence"
video (39),84,False,False,low_confidence,"Keypoint low confidence"
video (39),85,False,False,low_confidence,"Keypoint low confidence"
video (39),86,False,False,low_confidence,"Keypoint low confidence"
video (39),87,False,False,low_confidence,"Keypoint low confidence"
video (39),88,False,False,low_confidence,"Keypoint low confidence"
video (39),89,False,False,low_confidence,"Keypoint low confidence"
video (39),90,False,False,low_confidence,"Keypoint low confidence"
video (39),91,False,False,low_confidence,"Keypoint low confidence"
video (39),92,False,False,low_confidence,"Keypoint low confidence"
video (39),93,False,False,low_confidence,"Keypoint low confidence"
video (39),94,False,False,low_confidence,"Keypoint low confidence"
video (39),95,False,False,low_confidence,"Keypoint low confidence"
video (39),96,False,False,low_confidence,"Keypoint low confidence"
video (39),97,False,False,low_confidence,"Keypoint low confidence"
video (39),98,False,False,low_confidence,"Keypoint low confidence"
video (39),99,False,False,low_confidence,"Keypoint low confidence"
video (39),100,False,False,low_confidence,"Keypoint low confidence"
video (39),101,False,False,low_confidence,"Keypoint low confidence"
video (39),102,False,False,low_confidence,"Keypoint low confidence"
video (39),103,False,False,low_confidence,"Keypoint low confidence"
video (39),104,False,False,low_confidence,"Keypoint low confidence"
video (39),105,False,False,low_confidence,"Keypoint low confidence"
video (39),106,False,False,low_confidence,"Keypoint low confidence"
video (39),107,False,False,low_confidence,"Keypoint low confidence"
video (39),108,False,False,low_confidence,"Keypoint low confidence"
video (39),109,False,False,normal,""
video (39),110,False,False,normal,"high_speed_5.7px"
video (39),111,False,False,normal,"high_speed_11.2px"
video (39),112,False,False,normal,"high_speed_20.8px"
video (39),113,False,False,normal,"high_speed_21.0px"
video (39),114,False,False,normal,"high_speed_12.6px"
video (39),115,False,False,normal,"high_speed_24.8px"
video (39),116,False,False,normal,"high_speed_31.0px"
video (39),117,False,False,normal,"high_speed_36.6px"
video (39),118,False,False,normal,"high_speed_25.8px"
video (39),119,False,False,normal,"high_speed_9.5px"
video (39),120,False,False,normal,"high_speed_26.7px"
video (39),121,False,False,normal,"high_speed_41.8px"
video (39),122,False,False,normal,"high_speed_56.4px"
video (39),123,False,False,normal,"high_speed_10.3px"
video (39),124,False,False,normal,"high_speed_27.4px"
video (39),125,False,False,normal,""
video (39),126,False,False,normal,"high_speed_16.2px"
video (39),127,False,False,normal,""
video (39),128,False,False,normal,"high_speed_9.9px"
video (39),129,False,False,normal,"high_speed_16.8px"
video (39),130,False,False,normal,"high_speed_19.3px"
video (39),131,False,False,normal,"high_speed_9.5px"
video (39),132,False,False,normal,"high_speed_31.9px"
video (39),133,False,False,normal,"high_speed_37.1px"
video (39),134,False,False,normal,"high_speed_29.0px"
video (39),135,False,False,normal,"high_speed_31.5px"
video (39),136,False,False,normal,"high_speed_45.2px"
video (39),137,False,False,normal,"high_speed_31.3px"
video (39),138,False,False,normal,"high_speed_45.4px"
video (39),139,False,False,normal,"high_speed_51.1px"
video (39),140,False,False,normal,"high_speed_52.7px"
video (39),141,False,False,normal,"high_speed_87.5px"
video (39),142,False,False,normal,"high_speed_51.7px"
video (39),143,False,False,normal,"high_speed_82.4px"
video (39),144,False,False,normal,"high_speed_48.0px"
video (39),145,False,False,normal,"high_speed_50.7px"
video (39),146,False,False,normal,"high_speed_70.2px"
video (39),147,False,False,normal,"high_speed_15.5px"
video (39),148,False,False,normal,"high_speed_45.2px"
video (39),149,False,False,normal,"high_speed_43.9px"
video (39),150,False,False,normal,"high_speed_13.6px"
video (39),151,False,False,normal,"high_speed_27.6px"
video (39),152,False,False,normal,"high_speed_6.8px"
video (39),153,False,False,normal,""
video (39),154,False,False,normal,""
video (39),155,False,False,normal,""
video (39),156,False,False,normal,""
video (39),157,False,False,normal,""
video (39),158,False,False,normal,""
video (39),159,False,False,normal,""
video (39),160,False,False,normal,""
video (39),161,False,False,normal,""
video (39),162,False,False,normal,""
video (39),163,False,False,normal,""
video (39),164,False,False,normal,""
video (39),165,False,False,normal,""
video (39),166,False,False,normal,""
video (39),167,False,False,normal,""
video (39),168,False,False,normal,""
video (39),169,False,False,normal,""
video (39),170,False,False,normal,"high_speed_2.5px"
video (39),171,False,False,normal,""
video (39),172,False,False,normal,"high_speed_3.8px"
video (39),173,False,False,normal,"high_speed_3.6px"
video (39),174,False,False,normal,""
video (39),175,False,False,normal,"high_speed_7.0px"
video (39),176,False,False,normal,""
video (39),177,False,False,normal,"high_speed_5.7px"
video (39),178,False,False,normal,"high_speed_6.7px"
video (39),179,False,False,normal,""
video (39),180,False,False,normal,"high_speed_7.9px"
video (39),181,False,False,normal,""
video (39),182,False,False,normal,""
video (39),183,False,False,normal,"high_speed_1.4px"
video (39),184,False,False,normal,""
video (39),185,False,False,normal,"high_speed_3.6px"
video (39),186,False,False,normal,""
video (39),187,False,False,normal,"high_speed_9.3px"
video (39),188,False,False,normal,""
video (39),189,False,False,normal,""
video (39),190,False,False,normal,""
video (39),191,False,False,normal,"high_speed_2.6px"
video (39),192,False,False,normal,""
video (4),1,False,False,low_confidence,"Keypoint low confidence"
video (4),2,False,False,low_confidence,"Keypoint low confidence"
video (4),3,False,False,low_confidence,"Keypoint low confidence"
video (4),4,False,False,low_confidence,"Keypoint low confidence"
video (4),5,False,False,low_confidence,"Keypoint low confidence"
video (4),6,False,False,low_confidence,"Keypoint low confidence"
video (4),7,False,False,low_confidence,"Keypoint low confidence"
video (4),8,False,False,low_confidence,"Keypoint low confidence"
video (4),9,False,False,low_confidence,"Keypoint low confidence"
video (4),10,False,False,low_confidence,"Keypoint low confidence"
video (4),11,False,False,low_confidence,"Keypoint low confidence"
video (4),12,False,False,low_confidence,"Keypoint low confidence"
video (4),13,False,False,low_confidence,"Keypoint low confidence"
video (4),14,False,False,low_confidence,"Keypoint low confidence"
video (4),15,False,False,low_confidence,"Keypoint low confidence"
video (4),16,False,False,low_confidence,"Keypoint low confidence"
video (4),17,False,False,low_confidence,"Keypoint low confidence"
video (4),18,False,False,low_confidence,"Keypoint low confidence"
video (4),19,False,False,low_confidence,"Keypoint low confidence"
video (4),20,False,False,low_confidence,"Keypoint low confidence"
video (4),21,False,False,low_confidence,"Keypoint low confidence"
video (4),22,False,False,low_confidence,"Keypoint low confidence"
video (4),23,False,False,low_confidence,"Keypoint low confidence"
video (4),24,False,False,low_confidence,"Keypoint low confidence"
video (4),25,False,False,low_confidence,"Keypoint low confidence"
video (4),26,False,False,low_confidence,"Keypoint low confidence"
video (4),27,False,False,low_confidence,"Keypoint low confidence"
video (4),28,False,False,low_confidence,"Keypoint low confidence"
video (4),29,False,False,low_confidence,"Keypoint low confidence"
video (4),30,False,False,low_confidence,"Keypoint low confidence"
video (4),31,False,False,low_confidence,"Keypoint low confidence"
video (4),32,False,False,low_confidence,"Keypoint low confidence"
video (4),33,False,False,low_confidence,"Keypoint low confidence"
video (4),34,False,False,low_confidence,"Keypoint low confidence"
video (4),35,False,False,low_confidence,"Keypoint low confidence"
video (4),36,False,False,low_confidence,"Keypoint low confidence"
video (4),37,False,False,low_confidence,"Keypoint low confidence"
video (4),38,False,False,low_confidence,"Keypoint low confidence"
video (4),39,False,False,low_confidence,"Keypoint low confidence"
video (4),40,False,False,low_confidence,"Keypoint low confidence"
video (4),41,False,False,low_confidence,"Keypoint low confidence"
video (4),42,False,False,low_confidence,"Keypoint low confidence"
video (4),43,False,False,low_confidence,"Keypoint low confidence"
video (4),44,False,False,low_confidence,"Keypoint low confidence"
video (4),45,False,False,low_confidence,"Keypoint low confidence"
video (4),46,False,False,low_confidence,"Keypoint low confidence"
video (4),47,False,False,low_confidence,"Keypoint low confidence"
video (4),48,False,False,low_confidence,"Keypoint low confidence"
video (4),49,False,False,low_confidence,"Keypoint low confidence"
video (4),50,False,False,low_confidence,"Keypoint low confidence"
video (4),51,False,False,low_confidence,"Keypoint low confidence"
video (4),52,False,False,low_confidence,"Keypoint low confidence"
video (4),53,False,False,low_confidence,"Keypoint low confidence"
video (4),54,False,False,low_confidence,"Keypoint low confidence"
video (4),55,False,False,low_confidence,"Keypoint low confidence"
video (4),56,False,False,low_confidence,"Keypoint low confidence"
video (4),57,False,False,low_confidence,"Keypoint low confidence"
video (4),58,False,False,low_confidence,"Keypoint low confidence"
video (4),59,False,False,low_confidence,"Keypoint low confidence"
video (4),60,False,False,low_confidence,"Keypoint low confidence"
video (4),61,False,False,normal,"high_speed_29.4px"
video (4),62,False,False,normal,""
video (4),63,False,False,normal,""
video (4),64,False,False,normal,""
video (4),65,False,False,normal,""
video (4),66,False,False,normal,""
video (4),67,False,False,normal,""
video (4),68,False,False,normal,""
video (4),69,False,False,normal,""
video (4),70,False,False,normal,""
video (4),71,False,False,normal,""
video (4),72,False,False,normal,""
video (4),73,False,False,normal,""
video (4),74,False,False,normal,""
video (4),75,False,False,normal,""
video (4),76,False,False,low_confidence,"Keypoint low confidence"
video (4),77,False,False,low_confidence,"Keypoint low confidence"
video (4),78,False,False,low_confidence,"Keypoint low confidence"
video (4),79,False,False,low_confidence,"Keypoint low confidence"
video (4),82,False,False,low_confidence,"Keypoint low confidence"
video (4),83,False,False,normal,""
video (4),84,False,False,normal,""
video (4),85,False,False,normal,"high_speed_19.8px"
video (4),86,False,False,normal,""
video (4),87,False,False,normal,""
video (4),88,False,False,normal,""
video (4),89,False,False,normal,""
video (4),90,False,False,normal,"high_speed_6.5px"
video (4),91,False,False,normal,""
video (4),92,False,False,normal,"high_speed_6.2px"
video (4),93,False,False,normal,""
video (4),94,False,False,normal,"high_speed_19.5px"
video (4),95,False,False,normal,"high_speed_11.3px"
video (4),96,False,False,normal,""
video (4),97,False,False,normal,""
video (4),98,False,False,normal,"high_speed_6.3px"
video (4),99,False,False,normal,"high_speed_18.0px"
video (4),100,False,False,normal,""
video (4),100,False,False,normal,""
video (4),101,False,False,normal,"high_speed_5.5px"
video (4),102,False,False,normal,"high_speed_22.0px"
video (4),103,False,False,normal,"high_speed_6.0px"
video (4),104,False,False,normal,"high_speed_12.6px"
video (4),104,False,False,normal,""
video (4),105,False,False,normal,""
video (4),106,False,False,normal,"high_speed_8.0px"
video (4),107,False,False,normal,""
video (4),108,False,False,normal,"high_speed_38.7px"
video (4),109,False,False,normal,""
video (4),110,False,False,normal,""
video (4),111,False,False,normal,""
video (4),112,False,False,normal,""
video (4),113,False,False,normal,""
video (4),114,False,False,normal,""
video (4),115,False,False,normal,""
video (4),116,False,False,normal,""
video (4),117,False,False,normal,""
video (4),118,False,False,normal,""
video (4),119,False,False,normal,""
video (4),120,False,False,normal,""
video (4),121,False,False,normal,"high_speed_21.0px"
video (4),122,False,False,normal,"high_speed_1.2px"
video (4),123,False,False,normal,"high_speed_36.5px"
video (4),124,False,False,normal,""
video (4),125,False,False,normal,""
video (4),126,False,False,normal,"high_speed_52.7px"
video (4),127,False,False,normal,""
video (4),128,False,False,normal,""
video (4),129,False,False,normal,""
video (4),130,False,False,normal,""
video (4),131,False,False,normal,""
video (4),132,False,False,normal,"high_speed_17.5px"
video (4),133,False,False,normal,""
video (4),134,False,False,normal,""
video (4),135,False,False,normal,"high_speed_26.2px"
video (4),136,False,False,normal,""
video (4),137,False,False,normal,""
video (4),138,False,False,normal,"high_speed_59.3px"
video (4),139,False,False,normal,""
video (4),140,False,False,normal,"high_speed_114.5px"
video (4),141,False,False,normal,""
video (4),142,False,False,normal,"high_speed_30.7px"
video (4),143,False,False,normal,"high_speed_64.9px"
video (4),144,False,False,normal,"high_speed_169.8px"
video (4),145,False,False,normal,"high_speed_104.6px"
video (4),146,False,False,normal,"high_speed_99.7px"
video (4),147,False,False,normal,"high_speed_88.0px"
video (4),148,False,False,normal,"high_speed_134.0px"
video (4),149,False,True,normal,"high_speed_93.8px"
video (4),150,False,True,normal,"high_speed_153.5px"
video (4),151,False,True,normal,"high_speed_112.5px"
video (4),152,False,True,normal,"high_speed_181.3px"
video (4),153,False,True,normal,"high_speed_181.1px"
video (4),154,False,True,normal,"high_speed_134.0px"
video (4),155,False,True,normal,"high_speed_276.9px"
video (4),156,False,True,normal,"high_speed_327.3px"
video (4),157,False,True,normal,"high_speed_296.6px"
video (4),158,False,True,normal,"high_speed_296.4px"
video (4),160,False,True,low_confidence,"Keypoint low confidence"
video (4),161,True,True,fallen,"shoulder_near_feet|horizontal_pose|high_speed_367.8px"
video (4),179,False,False,low_confidence,"Keypoint low confidence"
video (4),185,False,False,low_confidence,"Keypoint low confidence"
video (4),194,False,False,low_confidence,"Keypoint low confidence"
video (4),228,False,False,low_confidence,"Keypoint low confidence"
video (4),231,False,False,low_confidence,"Keypoint low confidence"
video (40),1,False,False,low_confidence,"Keypoint low confidence"
video (40),2,False,False,low_confidence,"Keypoint low confidence"
video (40),3,False,False,low_confidence,"Keypoint low confidence"
video (40),4,False,False,low_confidence,"Keypoint low confidence"
video (40),5,False,False,low_confidence,"Keypoint low confidence"
video (40),6,False,False,low_confidence,"Keypoint low confidence"
video (40),7,False,False,low_confidence,"Keypoint low confidence"
video (40),8,False,False,low_confidence,"Keypoint low confidence"
video (40),9,False,False,low_confidence,"Keypoint low confidence"
video (40),10,False,False,low_confidence,"Keypoint low confidence"
video (40),11,False,False,low_confidence,"Keypoint low confidence"
video (40),12,False,False,low_confidence,"Keypoint low confidence"
video (40),13,False,False,low_confidence,"Keypoint low confidence"
video (40),14,False,False,low_confidence,"Keypoint low confidence"
video (40),15,False,False,low_confidence,"Keypoint low confidence"
video (40),16,False,False,low_confidence,"Keypoint low confidence"
video (40),17,False,False,low_confidence,"Keypoint low confidence"
video (40),18,False,False,low_confidence,"Keypoint low confidence"
video (40),19,False,False,low_confidence,"Keypoint low confidence"
video (40),20,False,False,low_confidence,"Keypoint low confidence"
video (40),21,False,False,low_confidence,"Keypoint low confidence"
video (40),22,False,False,low_confidence,"Keypoint low confidence"
video (40),23,False,False,low_confidence,"Keypoint low confidence"
video (40),24,False,False,low_confidence,"Keypoint low confidence"
video (40),25,False,False,low_confidence,"Keypoint low confidence"
video (40),26,False,False,low_confidence,"Keypoint low confidence"
video (40),27,False,False,low_confidence,"Keypoint low confidence"
video (40),28,False,False,low_confidence,"Keypoint low confidence"
video (40),29,False,False,low_confidence,"Keypoint low confidence"
video (40),30,False,False,low_confidence,"Keypoint low confidence"
video (40),31,False,False,low_confidence,"Keypoint low confidence"
video (40),32,False,False,low_confidence,"Keypoint low confidence"
video (40),33,False,False,low_confidence,"Keypoint low confidence"
video (40),34,False,False,low_confidence,"Keypoint low confidence"
video (40),35,False,False,low_confidence,"Keypoint low confidence"
video (40),36,False,False,low_confidence,"Keypoint low confidence"
video (40),37,False,False,low_confidence,"Keypoint low confidence"
video (40),38,False,False,low_confidence,"Keypoint low confidence"
video (40),39,False,False,low_confidence,"Keypoint low confidence"
video (40),40,False,False,low_confidence,"Keypoint low confidence"
video (40),41,False,False,low_confidence,"Keypoint low confidence"
video (40),42,False,False,low_confidence,"Keypoint low confidence"
video (40),43,False,False,low_confidence,"Keypoint low confidence"
video (40),44,False,False,low_confidence,"Keypoint low confidence"
video (40),45,False,False,low_confidence,"Keypoint low confidence"
video (40),46,False,False,low_confidence,"Keypoint low confidence"
video (40),47,False,False,low_confidence,"Keypoint low confidence"
video (40),48,False,False,low_confidence,"Keypoint low confidence"
video (40),49,False,False,low_confidence,"Keypoint low confidence"
video (40),50,False,False,low_confidence,"Keypoint low confidence"
video (40),51,False,False,low_confidence,"Keypoint low confidence"
video (40),52,False,False,low_confidence,"Keypoint low confidence"
video (40),53,False,False,low_confidence,"Keypoint low confidence"
video (40),54,False,False,low_confidence,"Keypoint low confidence"
video (40),55,False,False,low_confidence,"Keypoint low confidence"
video (40),56,False,False,low_confidence,"Keypoint low confidence"
video (40),57,False,False,low_confidence,"Keypoint low confidence"
video (40),58,False,False,low_confidence,"Keypoint low confidence"
video (40),59,False,False,low_confidence,"Keypoint low confidence"
video (40),60,False,False,low_confidence,"Keypoint low confidence"
video (40),61,False,False,low_confidence,"Keypoint low confidence"
video (40),62,False,False,low_confidence,"Keypoint low confidence"
video (40),63,False,False,low_confidence,"Keypoint low confidence"
video (40),64,False,False,low_confidence,"Keypoint low confidence"
video (40),65,False,False,low_confidence,"Keypoint low confidence"
video (40),66,False,False,low_confidence,"Keypoint low confidence"
video (40),67,False,False,low_confidence,"Keypoint low confidence"
video (40),68,False,False,low_confidence,"Keypoint low confidence"
video (40),69,False,False,low_confidence,"Keypoint low confidence"
video (40),70,False,False,normal,""
video (40),71,False,False,normal,"high_speed_31.8px"
video (40),72,False,False,normal,"high_speed_35.4px"
video (40),73,False,False,normal,"high_speed_33.3px"
video (40),74,False,False,normal,"high_speed_47.9px"
video (40),75,False,False,normal,"high_speed_27.4px"
video (40),76,False,False,low_confidence,"Keypoint low confidence"
video (40),77,False,False,low_confidence,"Keypoint low confidence"
video (40),78,False,False,low_confidence,"Keypoint low confidence"
video (40),79,False,False,low_confidence,"Keypoint low confidence"
video (40),80,False,False,low_confidence,"Keypoint low confidence"
video (40),81,False,False,low_confidence,"Keypoint low confidence"
video (40),82,False,False,low_confidence,"Keypoint low confidence"
video (40),83,False,False,low_confidence,"Keypoint low confidence"
video (40),84,False,False,low_confidence,"Keypoint low confidence"
video (40),85,False,False,low_confidence,"Keypoint low confidence"
video (40),86,False,False,low_confidence,"Keypoint low confidence"
video (40),87,False,False,low_confidence,"Keypoint low confidence"
video (40),88,False,False,low_confidence,"Keypoint low confidence"
video (40),89,False,False,low_confidence,"Keypoint low confidence"
video (40),90,False,False,low_confidence,"Keypoint low confidence"
video (40),91,False,False,low_confidence,"Keypoint low confidence"
video (40),92,False,False,low_confidence,"Keypoint low confidence"
video (40),93,False,False,low_confidence,"Keypoint low confidence"
video (40),94,False,False,low_confidence,"Keypoint low confidence"
video (40),95,False,False,normal,""
video (40),96,False,False,normal,""
video (40),97,False,False,normal,""
video (40),98,False,False,normal,""
video (40),99,False,False,normal,""
video (40),100,False,False,normal,""
video (40),101,False,False,normal,""
video (40),102,False,False,normal,""
video (40),103,False,False,low_confidence,"Keypoint low confidence"
video (40),104,False,False,normal,""
video (40),105,False,False,normal,""
video (40),106,False,False,normal,"high_speed_5.7px"
video (40),107,False,False,normal,"high_speed_1.2px"
video (40),108,False,False,normal,""
video (40),109,False,False,normal,""
video (40),110,False,False,normal,""
video (40),111,False,False,normal,""
video (40),112,False,False,normal,""
video (40),113,False,False,normal,"high_speed_45.0px"
video (40),114,False,False,normal,""
video (40),115,False,False,normal,""
video (40),116,False,False,low_confidence,"Keypoint low confidence"
video (40),117,False,False,low_confidence,"Keypoint low confidence"
video (40),118,False,False,low_confidence,"Keypoint low confidence"
video (40),119,False,False,low_confidence,"Keypoint low confidence"
video (40),120,False,False,low_confidence,"Keypoint low confidence"
video (40),121,False,False,low_confidence,"Keypoint low confidence"
video (40),122,False,False,low_confidence,"Keypoint low confidence"
video (40),123,False,False,low_confidence,"Keypoint low confidence"
video (40),124,False,False,low_confidence,"Keypoint low confidence"
video (40),125,False,False,low_confidence,"Keypoint low confidence"
video (40),126,False,False,low_confidence,"Keypoint low confidence"
video (40),127,False,False,low_confidence,"Keypoint low confidence"
video (40),128,False,False,low_confidence,"Keypoint low confidence"
video (40),129,False,False,low_confidence,"Keypoint low confidence"
video (40),130,False,False,low_confidence,"Keypoint low confidence"
video (40),131,False,False,low_confidence,"Keypoint low confidence"
video (40),132,False,False,low_confidence,"Keypoint low confidence"
video (40),133,False,False,low_confidence,"Keypoint low confidence"
video (40),134,False,False,low_confidence,"Keypoint low confidence"
video (40),135,False,False,low_confidence,"Keypoint low confidence"
video (40),136,False,False,low_confidence,"Keypoint low confidence"
video (40),137,False,False,low_confidence,"Keypoint low confidence"
video (40),138,False,False,low_confidence,"Keypoint low confidence"
video (40),139,False,False,low_confidence,"Keypoint low confidence"
video (40),140,False,False,low_confidence,"Keypoint low confidence"
video (40),141,False,False,low_confidence,"Keypoint low confidence"
video (40),142,False,False,low_confidence,"Keypoint low confidence"
video (40),143,False,False,low_confidence,"Keypoint low confidence"
video (40),144,False,False,low_confidence,"Keypoint low confidence"
video (40),145,False,False,low_confidence,"Keypoint low confidence"
video (40),146,False,False,low_confidence,"Keypoint low confidence"
video (40),147,False,False,low_confidence,"Keypoint low confidence"
video (40),148,False,False,low_confidence,"Keypoint low confidence"
video (40),149,False,False,low_confidence,"Keypoint low confidence"
video (40),150,False,False,low_confidence,"Keypoint low confidence"
video (40),151,False,False,low_confidence,"Keypoint low confidence"
video (40),152,False,False,low_confidence,"Keypoint low confidence"
video (40),153,False,False,low_confidence,"Keypoint low confidence"
video (40),154,False,False,low_confidence,"Keypoint low confidence"
video (40),155,False,False,low_confidence,"Keypoint low confidence"
video (40),156,False,False,low_confidence,"Keypoint low confidence"
video (40),157,False,False,low_confidence,"Keypoint low confidence"
video (40),158,False,False,low_confidence,"Keypoint low confidence"
video (40),159,False,False,low_confidence,"Keypoint low confidence"
video (40),160,False,False,low_confidence,"Keypoint low confidence"
video (40),161,False,False,low_confidence,"Keypoint low confidence"
video (40),162,False,False,low_confidence,"Keypoint low confidence"
video (40),163,False,False,low_confidence,"Keypoint low confidence"
video (40),164,False,False,low_confidence,"Keypoint low confidence"
video (40),165,False,False,low_confidence,"Keypoint low confidence"
video (40),166,False,False,low_confidence,"Keypoint low confidence"
video (40),167,False,False,low_confidence,"Keypoint low confidence"
video (40),168,False,False,low_confidence,"Keypoint low confidence"
video (40),169,False,False,low_confidence,"Keypoint low confidence"
video (40),170,False,False,normal,""
video (40),171,False,False,low_confidence,"Keypoint low confidence"
video (40),172,False,False,normal,"high_speed_13.3px"
video (40),173,False,False,normal,""
video (40),174,False,False,normal,"high_speed_30.2px"
video (40),175,False,False,normal,"high_speed_25.3px"
video (40),176,False,False,low_confidence,"Keypoint low confidence"
video (40),177,False,False,normal,""
video (40),178,False,False,normal,"high_speed_20.9px"
video (40),179,False,False,normal,"high_speed_49.0px"
video (40),180,False,False,normal,""
video (40),181,False,False,normal,"high_speed_12.4px"
video (40),182,False,False,normal,"high_speed_33.9px"
video (40),183,False,False,normal,""
video (40),184,False,False,normal,"high_speed_24.9px"
video (40),185,False,False,normal,"high_speed_34.1px"
video (40),186,False,False,normal,"high_speed_39.8px"
video (40),187,False,False,normal,"high_speed_66.2px"
video (40),188,False,False,normal,"high_speed_74.2px"
video (40),189,False,False,normal,"high_speed_32.8px"
video (40),190,False,False,normal,"high_speed_29.4px"
video (40),191,False,False,normal,"high_speed_2.1px"
video (40),192,False,False,normal,"high_speed_63.1px"
video (40),193,False,False,normal,"high_speed_31.9px"
video (40),194,False,False,normal,"high_speed_42.4px"
video (40),195,False,False,normal,"high_speed_61.7px"
video (40),196,False,False,normal,"high_speed_38.2px"
video (40),197,False,False,normal,"high_speed_65.9px"
video (40),198,False,False,normal,"high_speed_43.0px"
video (40),199,False,False,normal,"high_speed_40.4px"
video (40),200,False,False,normal,"high_speed_57.8px"
video (40),201,False,False,normal,"high_speed_28.9px"
video (40),202,False,False,normal,"high_speed_24.4px"
video (40),202,False,False,normal,""
video (40),203,False,False,normal,"high_speed_61.1px"
video (40),203,False,False,low_confidence,"Keypoint low confidence"
video (40),204,False,False,normal,"high_speed_7.9px"
video (40),204,False,False,normal,""
video (40),205,False,False,normal,"high_speed_18.3px"
video (40),205,False,False,normal,""
video (40),206,False,False,normal,""
video (40),206,False,False,normal,""
video (40),207,False,False,normal,""
video (40),208,False,False,normal,""
video (40),208,False,False,low_confidence,"Keypoint low confidence"
video (40),209,False,False,normal,""
video (40),210,False,False,normal,""
video (40),211,False,False,normal,""
video (40),212,False,False,normal,""
video (40),213,False,False,normal,""
video (40),214,False,False,normal,"high_speed_3.0px"
video (40),215,False,False,normal,""
video (40),216,False,False,normal,""
video (40),217,False,False,normal,"high_speed_1.2px"
video (40),218,False,False,normal,""
video (40),219,False,False,normal,""
video (40),220,False,False,normal,"high_speed_9.3px"
video (40),221,False,False,normal,"high_speed_2.6px"
video (40),222,False,False,normal,"high_speed_1.4px"
video (40),223,False,False,normal,""
video (40),223,False,False,low_confidence,"Keypoint low confidence"
video (40),224,False,False,normal,""
video (40),225,False,False,normal,"high_speed_7.3px"
video (40),226,False,False,normal,""
video (40),227,False,False,normal,"high_speed_2.3px"
video (40),227,False,False,low_confidence,"Keypoint low confidence"
video (40),228,False,False,normal,"high_speed_5.9px"
video (40),229,False,False,normal,""
video (40),229,False,False,low_confidence,"Keypoint low confidence"
video (40),230,False,False,normal,""
video (40),231,False,False,normal,"high_speed_8.2px"
video (40),232,False,False,normal,"high_speed_3.0px"
video (40),233,False,False,normal,"high_speed_5.7px"
video (40),234,False,False,normal,"high_speed_5.9px"
video (40),235,False,False,normal,""
video (40),236,False,False,normal,"high_speed_5.5px"
video (40),237,False,False,normal,""
video (40),238,False,False,normal,""
video (40),239,False,False,normal,"high_speed_1.5px"
video (40),240,False,False,normal,"high_speed_6.2px"
video (41),50,False,False,low_confidence,"Keypoint low confidence"
video (41),51,False,False,low_confidence,"Keypoint low confidence"
video (41),52,False,False,low_confidence,"Keypoint low confidence"
video (41),53,False,False,low_confidence,"Keypoint low confidence"
video (41),54,False,False,low_confidence,"Keypoint low confidence"
video (41),55,False,False,normal,"high_speed_19.0px"
video (41),57,False,False,normal,""
video (41),58,False,False,normal,"high_speed_32.0px"
video (41),59,False,False,normal,""
video (41),60,False,False,normal,"high_speed_28.6px"
video (41),61,False,False,normal,""
video (41),62,False,False,normal,""
video (41),63,False,False,normal,"high_speed_5.9px"
video (41),63,False,False,low_confidence,"Keypoint low confidence"
video (41),64,False,False,low_confidence,"Keypoint low confidence"
video (41),65,False,False,normal,""
video (41),66,False,False,normal,""
video (41),67,False,False,normal,""
video (41),68,False,False,low_confidence,"Keypoint low confidence"
video (41),69,False,False,normal,""
video (41),70,False,False,normal,""
video (41),71,False,False,normal,""
video (41),72,False,False,normal,""
video (41),73,False,False,normal,""
video (41),74,False,False,normal,""
video (41),75,False,False,normal,""
video (41),76,False,False,normal,""
video (41),77,False,False,low_confidence,"Keypoint low confidence"
video (41),78,False,False,normal,""
video (41),79,False,False,normal,""
video (41),80,False,False,normal,""
video (41),81,False,False,normal,""
video (41),82,False,False,normal,""
video (41),83,False,False,normal,"high_speed_10.4px"
video (41),84,False,False,normal,"high_speed_8.1px"
video (41),85,False,False,normal,"high_speed_18.7px"
video (41),86,False,False,normal,"high_speed_18.5px"
video (41),87,False,False,normal,"high_speed_19.6px"
video (41),88,False,False,normal,"high_speed_18.4px"
video (41),89,False,False,normal,""
video (41),90,False,False,normal,""
video (41),91,False,False,normal,""
video (41),92,False,False,normal,""
video (41),93,False,False,normal,"high_speed_11.2px"
video (41),94,False,False,normal,"high_speed_24.1px"
video (41),95,False,False,normal,""
video (41),96,False,False,normal,"high_speed_7.0px"
video (41),97,False,False,normal,"high_speed_26.5px"
video (41),98,False,False,normal,"high_speed_0.9px"
video (41),99,False,False,normal,"high_speed_10.7px"
video (41),100,False,False,normal,"high_speed_38.1px"
video (41),101,False,False,normal,"high_speed_58.4px"
video (41),102,False,False,normal,""
video (41),103,False,False,normal,""
video (41),104,False,False,normal,"high_speed_9.4px"
video (41),105,False,False,normal,""
video (41),106,False,False,normal,""
video (41),107,False,False,normal,""
video (41),108,False,False,normal,"high_speed_0.6px"
video (41),109,False,False,normal,"high_speed_13.2px"
video (41),110,False,False,normal,"high_speed_25.8px"
video (41),111,False,False,normal,"high_speed_55.3px"
video (41),112,False,False,normal,"high_speed_44.5px"
video (41),113,False,False,normal,"high_speed_37.1px"
video (41),114,False,False,normal,"high_speed_45.6px"
video (41),115,False,False,normal,"high_speed_36.4px"
video (41),116,False,False,normal,"high_speed_30.3px"
video (41),117,False,False,normal,"high_speed_2.9px"
video (41),118,False,False,normal,"high_speed_11.8px"
